_id,TRI_FACILITY_ID,DOC_CTRL_NUM,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,STATE_ABBR,ZIP_CODE,REGION,FAC_CLOSED_IND,ASGN_FEDERAL_IND,ASGN_AGENCY,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,EPA_REGISTRY_ID,TRADE_SECRET_IND,REPORTING_YEAR,CAS_NUM,ELEMENTAL_METAL_INCLUDED,CHEM_NAME,LIST_3350,CARCINOGEN,CLEAN_AIR,PRIMARY_SIC_CODE,SIC_CODES,PRIMARY_NAICS_CODE,NAICS_CODES,INDUSTRY_CODE,SRS_ID,PFAS_IND,ENVIRONMENTAL_MEDIUM,RELEASE_RANGE_CODE,TOTAL_RELEASE,REL_EST_AMT,RELEASE_NA,RELEASE_BASIS_EST_CODE
417899,15207PTTSB4650S,1396100206489,LTV STEEL COMPANY INC PITTSBURGH WORKS,4650 SECOND AVENUE,PITTSBURGH,ALLEGHENY,42003,PA,15207,3,0,C,,112594213,LTV STEEL CO INC,,110000329546,0,1996,N106,NA,Cyanide compounds,Y,N,Y,3312,3312NA,331111,331111,331,649988,N,AIR STACK,,,0,1,
417900,15207PTTSB4650S,1396100206491,LTV STEEL COMPANY INC PITTSBURGH WORKS,4650 SECOND AVENUE,PITTSBURGH,ALLEGHENY,42003,PA,15207,3,0,C,,112594213,LTV STEEL CO INC,,110000329546,0,1996,N590,NA,Polycyclic aromatic compounds,N,Y,Y,3312,3312NA,331111,331111,331,649749,N,AIR FUG,,24,24,0,O
417901,15207PTTSB4650S,1396100206491,LTV STEEL COMPANY INC PITTSBURGH WORKS,4650 SECOND AVENUE,PITTSBURGH,ALLEGHENY,42003,PA,15207,3,0,C,,112594213,LTV STEEL CO INC,,110000329546,0,1996,N590,NA,Polycyclic aromatic compounds,N,Y,Y,3312,3312NA,331111,331111,331,649749,N,AIR STACK,,,0,1,
417904,15225WTSNSCORNE,1396100181698,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851NA,325510,325510,325,84970,N,AIR FUG,,374,374,0,E
417905,15225WTSNSCORNE,1396100181698,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851NA,325510,325510,325,84970,N,AIR STACK,,4,4,0,E
417906,15225WTSNSCORNE,1396100181700,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,108-10-1,NA,Methyl isobutyl ketone,Y,Y,Y,2851,2851NA,325510,325510,325,24851,N,AIR FUG,,652,652,0,E
417907,15225WTSNSCORNE,1396100181700,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,108-10-1,NA,Methyl isobutyl ketone,Y,Y,Y,2851,2851NA,325510,325510,325,24851,N,AIR STACK,,38,38,0,E
417908,15225WTSNSCORNE,1396100181712,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,95-63-6,NA,"1,2,4-Trimethylbenzene",N,N,N,2851,2851NA,325510,325510,325,16261,N,AIR FUG,,541,541,0,E
417909,15225WTSNSCORNE,1396100181712,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,95-63-6,NA,"1,2,4-Trimethylbenzene",N,N,N,2851,2851NA,325510,325510,325,16261,N,AIR STACK,,12,12,0,E
417910,15225WTSNSCORNE,1396100181724,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,N230,NA,Certain glycol ethers,N,N,Y,2851,2851NA,325510,325510,325,649541,N,AIR FUG,,1537,1537,0,E
417911,15225WTSNSCORNE,1396100181724,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1996,N230,NA,Certain glycol ethers,N,N,Y,2851,2851NA,325510,325510,325,649541,N,AIR STACK,,115,115,0,E
417928,15238BCHRC625AL,1396105029742,"MEDRAD, INC. HEILMAN CENTER",625 ALPHA DR,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,093170199,SCHERING BERLIN INC,,110050463877,0,1996,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3823,382338253829,334513,334513,334,34157,N,AIR FUG,,,0,1,
417929,15238BCHRC625AL,1396105029742,"MEDRAD, INC. HEILMAN CENTER",625 ALPHA DR,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,093170199,SCHERING BERLIN INC,,110050463877,0,1996,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3823,382338253829,334513,334513,334,34157,N,AIR STACK,,10024,10024,0,C
417934,15215NTNLT50FRE,1396100097120,NATIONAL TORCH TIP INC,50 FREEPORT RD,PITTSBURGH,ALLEGHENY,42003,PA,152152973,3,0,C,,005146428,ILLINOIS TOOL WORKS INC,,110000329564,0,1996,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3548,3548,333518,333518,333,34157,N,AIR FUG,4,,750,0,C
417935,15215NTNLT50FRE,1396100097120,NATIONAL TORCH TIP INC,50 FREEPORT RD,PITTSBURGH,ALLEGHENY,42003,PA,152152973,3,0,C,,005146428,ILLINOIS TOOL WORKS INC,,110000329564,0,1996,127-18-4,NA,Tetrachloroethylene,Y,Y,Y,3548,3548,333518,333518,333,34157,N,AIR STACK,,2000,2000,0,C
417940,15238CHSCR128FI,1396105102800,CHASE CORP-PITTSBURGH,128 FIRST ST,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,001359769,CHASE CORP,CHASE CORP,110000329733,0,1996,108-88-3,NA,Toluene,N,N,Y,2891,2891,325510,325510,325,25452,N,AIR FUG,,8034,8034,0,C
417941,15238CHSCR128FI,1396105102800,CHASE CORP-PITTSBURGH,128 FIRST ST,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,001359769,CHASE CORP,CHASE CORP,110000329733,0,1996,108-88-3,NA,Toluene,N,N,Y,2891,2891,325510,325510,325,25452,N,AIR STACK,,,0,1,
417942,15201PRSSR3419S,1396100371828,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1996,121-69-7,NA,"N,N-Dimethylaniline",N,N,Y,2899,289928692819,325199,325199,325,31880,N,AIR FUG,,,0,1,
417943,15201PRSSR3419S,1396100371828,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1996,121-69-7,NA,"N,N-Dimethylaniline",N,N,Y,2899,289928692819,325199,325199,325,31880,N,AIR STACK,1,,5,0,C
417954,15225CLRWT5605G,1396105210278,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,No US Parent,,110000329626,0,1996,7664-38-2,NA,Phosphoric acid,N,N,N,2819,281928412843NA,325188,325188,325,152363,N,AIR FUG,1,,5,0,O
417955,15225CLRWT5605G,1396105210278,CLEARWATER INC,5605 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,,No US Parent,,110000329626,0,1996,7664-38-2,NA,Phosphoric acid,N,N,N,2819,281928412843NA,325188,325188,325,152363,N,AIR STACK,,,0,1,
417956,15238CHSCR128FI,1396105102824,CHASE CORP-PITTSBURGH,128 FIRST ST,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,001359769,CHASE CORP,CHASE CORP,110000329733,0,1996,78-93-3,NA,Methyl ethyl ketone,Y,N,N,2891,2891,325520,325520,325,7443,N,AIR FUG,,1674,1674,0,C
417957,15238CHSCR128FI,1396105102824,CHASE CORP-PITTSBURGH,128 FIRST ST,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,001359769,CHASE CORP,CHASE CORP,110000329733,0,1996,78-93-3,NA,Methyl ethyl ketone,Y,N,N,2891,2891,325520,325520,325,7443,N,AIR STACK,,,0,1,
418076,15225VLCNM4100G,1394085105524,AMG RESOURCES CORP,4100 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,152251516,3,0,C,,185112661,AMG RESOURCES CORP,,110000329662,0,1994,N420,NA,Lead compounds,Y,N,Y,3341,3341NA,331111,331111,331,650002,N,AIR FUG,3,,250,0,O
418077,15225VLCNM4100G,1394085105524,AMG RESOURCES CORP,4100 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,152251516,3,0,C,,185112661,AMG RESOURCES CORP,,110000329662,0,1994,N420,NA,Lead compounds,Y,N,Y,3341,3341NA,331111,331111,331,650002,N,AIR STACK,3,,250,0,M
418078,15225VLCNM4100G,1394085105536,AMG RESOURCES CORP,4100 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,152251516,3,0,C,,185112661,AMG RESOURCES CORP,,110000329662,0,1994,N010,NA,Antimony compounds,N,N,Y,3341,3341NA,331111,331111,331,649921,N,AIR FUG,1,,5,0,O
418079,15225VLCNM4100G,1394085105536,AMG RESOURCES CORP,4100 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,152251516,3,0,C,,185112661,AMG RESOURCES CORP,,110000329662,0,1994,N010,NA,Antimony compounds,N,N,Y,3341,3341NA,331111,331111,331,649921,N,AIR STACK,,,0,1,
418140,15225WTSNSCORNE,1394080311792,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,N230,NA,Certain glycol ethers,N,N,Y,2851,2851NA,325510,325510,325,649541,N,AIR FUG,,1886,1886,0,E
418141,15225WTSNSCORNE,1394080311792,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,N230,NA,Certain glycol ethers,N,N,Y,2851,2851NA,325510,325510,325,649541,N,AIR STACK,,9,9,0,E
418142,15225WTSNSCORNE,1394080311804,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,108-10-1,NA,Methyl isobutyl ketone,Y,Y,Y,2851,2851NA,325510,325510,325,24851,N,AIR FUG,,558,558,0,E
418143,15225WTSNSCORNE,1394080311804,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,108-10-1,NA,Methyl isobutyl ketone,Y,Y,Y,2851,2851NA,325510,325510,325,24851,N,AIR STACK,,22,22,0,E
418144,15225WTSNSCORNE,1394080311816,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,95-63-6,NA,"1,2,4-Trimethylbenzene",N,N,N,2851,2851NA,325510,325510,325,16261,N,AIR FUG,,442,442,0,E
418145,15225WTSNSCORNE,1394080311816,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,95-63-6,NA,"1,2,4-Trimethylbenzene",N,N,N,2851,2851NA,325510,325510,325,16261,N,AIR STACK,,15,15,0,E
418146,15225WTSNSCORNE,1394080311828,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851NA,325510,325510,325,84970,N,AIR FUG,,542,542,0,E
418147,15212HNZSX1062P,1395095334126,BAY VALLEY FOODS LLC,1080 RIVER AVE,PITTSBURGH,ALLEGHENY,42003,PA,15212,3,0,C,,159881619,TREE HOUSE FOODS INC,TREE HOUSE FOODS INC,110000329555,0,1995,7782-50-5,NA,Chlorine,N,N,Y,2032,2032NA,311411,311411,311,154328,N,AIR FUG,1,,5,0,X
418148,15212HNZSX1062P,1395095334126,BAY VALLEY FOODS LLC,1080 RIVER AVE,PITTSBURGH,ALLEGHENY,42003,PA,15212,3,0,C,,159881619,TREE HOUSE FOODS INC,TREE HOUSE FOODS INC,110000329555,0,1995,7782-50-5,NA,Chlorine,N,N,Y,2032,2032NA,311411,311411,311,154328,N,AIR STACK,,0,0,0,O
418149,15202GSMTH100WA,1394085110955,SMITH STEELITE,WILLIAMS ST,PITTSBURGH,ALLEGHENY,42003,PA,15202,3,0,C,,,No US Parent,,110006521451,0,1994,N982,NA,Zinc compounds,N,N,N,3444,3444NA,332322,332322,332,649699,N,AIR FUG,1,,5,0,O
418150,15225WTSNSCORNE,1394080311828,WATSON STANDARD CO (NEVILLE ISLAND PLANT),2895 GRAND AVE,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,004397030,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110000329671,0,1994,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2851,2851NA,325510,325510,325,84970,N,AIR STACK,,5,5,0,E
418153,15202GSMTH100WA,1394085110955,SMITH STEELITE,WILLIAMS ST,PITTSBURGH,ALLEGHENY,42003,PA,15202,3,0,C,,,No US Parent,,110006521451,0,1994,N982,NA,Zinc compounds,N,N,N,3444,3444NA,332322,332322,332,649699,N,AIR STACK,1,,5,0,O
418154,15275SHNDN171IN,1394085460071,THERMO FISHER SCIENTIFIC,171 INDUSTRY DR,PITTSBURGH,ALLEGHENY,42003,PA,15275,3,1,C,,001408673,THERMO FISHER SCIENTIFIC INC,THERMO FISHER SCIENTIFIC INC,110000329779,0,1994,67-56-1,NA,Methanol,N,N,Y,2835,283534993821,325998,325998,325,4283,N,AIR FUG,3,,250,0,O
418155,15275SHNDN171IN,1394085460071,THERMO FISHER SCIENTIFIC,171 INDUSTRY DR,PITTSBURGH,ALLEGHENY,42003,PA,15275,3,1,C,,001408673,THERMO FISHER SCIENTIFIC INC,THERMO FISHER SCIENTIFIC INC,110000329779,0,1994,67-56-1,NA,Methanol,N,N,Y,2835,283534993821,325998,325998,325,4283,N,AIR STACK,,,0,1,
418156,15275SHNDN171IN,1394085460083,THERMO FISHER SCIENTIFIC,171 INDUSTRY DR,PITTSBURGH,ALLEGHENY,42003,PA,15275,3,1,C,,001408673,THERMO FISHER SCIENTIFIC INC,THERMO FISHER SCIENTIFIC INC,110000329779,0,1994,107-21-1,NA,Ethylene glycol,N,N,Y,2835,283534993821,325998,325998,325,24257,N,AIR FUG,,,0,1,
418157,15275SHNDN171IN,1394085460083,THERMO FISHER SCIENTIFIC,171 INDUSTRY DR,PITTSBURGH,ALLEGHENY,42003,PA,15275,3,1,C,,001408673,THERMO FISHER SCIENTIFIC INC,THERMO FISHER SCIENTIFIC INC,110000329779,0,1994,107-21-1,NA,Ethylene glycol,N,N,Y,2835,283534993821,325998,325998,325,24257,N,AIR STACK,,,0,1,
418158,15225SHNNG200NE,1394080321767,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,7664-41-7,NA,Ammonia,N,N,N,3312,3312NA,331111,331111,331,152389,N,AIR FUG,,8579,8579,0,O
418159,15225SHNNG200NE,1394080321767,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,7664-41-7,NA,Ammonia,N,N,N,3312,3312NA,331111,331111,331,152389,N,AIR STACK,,52222,52222,0,O
418160,15225SHNNG200NE,1394080321781,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,71-43-2,NA,Benzene,Y,Y,Y,3312,3312NA,331111,331111,331,4754,N,AIR FUG,,3873,3873,0,O
418161,15225SHNNG200NE,1394080321781,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,71-43-2,NA,Benzene,Y,Y,Y,3312,3312NA,331111,331111,331,4754,N,AIR STACK,,3568,3568,0,O
418162,15225SHNNG200NE,1394080321793,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,7782-50-5,NA,Chlorine,N,N,Y,3312,3312NA,324199,324199,324,154328,N,AIR FUG,3,,250,0,O
418163,15225SHNNG200NE,1394080321793,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,7782-50-5,NA,Chlorine,N,N,Y,3312,3312NA,324199,324199,324,154328,N,AIR STACK,,0,0,0,O
418164,15225SHNNG200NE,1394080321805,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,74-85-1,NA,Ethylene,N,N,N,3312,3312NA,331111,331111,331,5090,N,AIR FUG,4,,750,0,O
418165,15225SHNNG200NE,1394080321805,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,74-85-1,NA,Ethylene,N,N,N,3312,3312NA,331111,331111,331,5090,N,AIR STACK,,7999,7999,0,O
418166,15225SHNNG200NE,1394080321817,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,91-20-3,NA,Naphthalene,N,Y,Y,3312,3312NA,331111,331111,331,13326,N,AIR FUG,3,,250,0,O
418167,15225SHNNG200NE,1394080321817,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,91-20-3,NA,Naphthalene,N,Y,Y,3312,3312NA,331111,331111,331,13326,N,AIR STACK,3,,250,0,O
418168,15225SHNNG200NE,1394080321829,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,108-95-2,NA,Phenol,N,N,Y,3312,3312NA,331111,331111,331,25510,N,AIR FUG,,2176,2176,0,O
418169,15225SHNNG200NE,1394080321829,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,108-95-2,NA,Phenol,N,N,Y,3312,3312NA,331111,331111,331,25510,N,AIR STACK,1,,5,0,O
418171,15225SHNNG200NE,1394080321831,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,7664-93-9,NA,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",N,N,N,3312,3312NA,324199,324199,324,152405,N,AIR FUG,1,,5,0,O
418172,15225SHNNG200NE,1394080321831,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,7664-93-9,NA,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",N,N,N,3312,3312NA,324199,324199,324,152405,N,AIR STACK,3,,250,0,O
418173,15225SHNNG200NE,1394080321843,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,108-88-3,NA,Toluene,N,N,Y,3312,3312NA,331111,331111,331,25452,N,AIR FUG,4,,750,0,O
418174,15225SHNNG200NE,1394080321843,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,108-88-3,NA,Toluene,N,N,Y,3312,3312NA,331111,331111,331,25452,N,AIR STACK,3,,250,0,O
418175,15225SHNNG200NE,1394080321856,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,3312,3312NA,331111,331111,331,84970,N,AIR FUG,3,,250,0,O
418176,15225SHNNG200NE,1394080321856,SHENANGO INC,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,1,C,,876235490,DTE ENERGY CO,DTE ENERGY CO,110000744874,0,1994,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,3312,3312NA,331111,331111,331,84970,N,AIR STACK,1,,5,0,O
418196,15201PRSSR3419S,1394080075613,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1994,67-56-1,NA,Methanol,N,N,Y,2899,289928692819NA,325199,325199,325,4283,N,AIR FUG,,,0,1,
418197,15201PRSSR3419S,1394080075613,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1994,67-56-1,NA,Methanol,N,N,Y,2899,289928692819NA,325199,325199,325,4283,N,AIR STACK,,2556,2556,0,C
418198,15201PRSSR3419S,1394080075625,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1994,108-88-3,NA,Toluene,N,N,Y,2899,289928692819NA,325199,325199,325,25452,N,AIR FUG,,,0,1,
418199,15201PRSSR3419S,1394080075625,PRESSURE CHEMICAL CO,3419 SMALLMAN ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,,No US Parent,,110000329467,0,1994,108-88-3,NA,Toluene,N,N,Y,2899,289928692819NA,325199,325199,325,25452,N,AIR STACK,,7662,7662,0,C
418200,15201MCCNW10948,1395095196972,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,081323613,ARCOSA INC,ARCOSA INC,110000329458,0,1995,7439-96-5,NA,Manganese,N,N,Y,3325,3325,331513,331513,331,149625,N,AIR FUG,1,,5,0,O
418201,15201MCCNW10948,1395095196972,MCCONWAY & TORLEY LLC PLT 1801,109 48TH ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,081323613,ARCOSA INC,ARCOSA INC,110000329458,0,1995,7439-96-5,NA,Manganese,N,N,Y,3325,3325,331513,331513,331,149625,N,AIR STACK,1,,5,0,O
418209,15203QLTYR1101M,1394085124865,SUPERIOR FORGE & STEEL CORP,1101 MURIEL ST,PITTSBURGH,ALLEGHENY,42003,PA,15203,3,0,C,,,SUPERIOR FORGE & STEEL CORP,SUPERIOR FORGE & STEEL CORP,110056123083,0,1994,7440-47-3,NA,Chromium,Y,N,Y,3547,3547NA,333516,333516,333,150060,N,AIR FUG,1,,5,0,O
418210,15203QLTYR1101M,1394085124865,SUPERIOR FORGE & STEEL CORP,1101 MURIEL ST,PITTSBURGH,ALLEGHENY,42003,PA,15203,3,0,C,,,SUPERIOR FORGE & STEEL CORP,SUPERIOR FORGE & STEEL CORP,110056123083,0,1994,7440-47-3,NA,Chromium,Y,N,Y,3547,3547NA,333516,333516,333,150060,N,AIR STACK,,,0,1,
418215,15234CHLDS901KI,1394080076654,LOZIER-CHILDS INCORPORATED,901 KILLARNEY DRIVE,PITTSBURGH,ALLEGHENY,42003,PA,152342624,3,0,C,,007259484,LOZIER CORP,,110000817858,0,1994,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2542,2542NA,337215,337215,337,84970,N,AIR FUG,,1420,1420,0,C
418216,15234CHLDS901KI,1394080076654,LOZIER-CHILDS INCORPORATED,901 KILLARNEY DRIVE,PITTSBURGH,ALLEGHENY,42003,PA,152342624,3,0,C,,007259484,LOZIER CORP,,110000817858,0,1994,1330-20-7,NA,Xylene (mixed isomers),Y,N,Y,2542,2542NA,337215,337215,337,84970,N,AIR STACK,,26983,26983,0,C
418217,15238MTTHW101FA,1395095203473,MATTHEWS INTERNATIONAL CORP,101 FAIRVIEW AVE,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,,MATTHEWS INTERNATIONAL CORP,,110000329751,0,1995,78-93-3,NA,Methyl ethyl ketone,Y,N,N,2893,2893,325910,325910,325,7443,N,AIR FUG,,1156,1156,0,E
418218,15238MTTHW101FA,1395095203473,MATTHEWS INTERNATIONAL CORP,101 FAIRVIEW AVE,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,,MATTHEWS INTERNATIONAL CORP,,110000329751,0,1995,78-93-3,NA,Methyl ethyl ketone,Y,N,N,2893,2893,325910,325910,325,7443,N,AIR STACK,,510,510,0,E
418219,15238MTTHW101FA,1395095203485,MATTHEWS INTERNATIONAL CORP,101 FAIRVIEW AVE,PITTSBURGH,ALLEGHENY,42003,PA,15238,3,0,C,,,MATTHEWS INTERNATIONAL CORP,,110000329751,0,1995,N230,NA,Certain glycol ethers,N,N,Y,2893,2893,325910,325910,325,649541,N,AIR FUG,3,,250,0,E
